,SK_ID_CURR
1872,121384.0
1873,121404.0
1874,121417.0
1875,121445.0
1876,121453.0
1877,121463.0
1878,121471.0
1879,121475.0
1880,121491.0
1881,121514.0
1882,121519.0
1883,121528.0
1884,121540.0
1885,121543.0
1886,121565.0
1887,121591.0
1888,121595.0
1889,121603.0
1890,121613.0
1891,121624.0
1892,121625.0
1893,121655.0
1894,121656.0
1895,121666.0
1896,121667.0
1897,121670.0
1898,121675.0
1899,121677.0
1900,121686.0
1901,121691.0
1902,121696.0
1903,121737.0
1904,121739.0
1905,121758.0
1906,121759.0
1907,121773.0
1908,121785.0
1909,121793.0
1910,121808.0
1911,121815.0
1912,121816.0
1913,121835.0
1914,121864.0
1915,121894.0
1916,121905.0
1917,121906.0
1918,121927.0
1919,121930.0
1920,121939.0
1921,121967.0
1922,121985.0
1923,122008.0
1924,122043.0
1925,122072.0
1926,122081.0
1927,122083.0
1928,122093.0
1929,122103.0
1930,122108.0
1931,122113.0
1932,122120.0
1933,122139.0
1934,122144.0
1935,122162.0
1936,122180.0
1937,122191.0
1938,122194.0
1939,122208.0
1940,122231.0
1941,122238.0
1942,122247.0
1943,122251.0
1944,122252.0
1945,122262.0
1946,122279.0
1947,122280.0
1948,122315.0
1949,122320.0
1950,122327.0
1951,122333.0
1952,122335.0
1953,122346.0
1954,122347.0
1955,122350.0
1956,122357.0
1957,122374.0
1958,122403.0
1959,122422.0
1960,122463.0
1961,122464.0
1962,122471.0
1963,122508.0
1964,122527.0
1965,122529.0
1966,122532.0
1967,122536.0
1968,122540.0
1969,122543.0
1970,122549.0
1971,122553.0
1972,122559.0
1973,122564.0
1974,122594.0
1975,122612.0
1976,122616.0
1977,122626.0
1978,122633.0
1979,122640.0
1980,122641.0
1981,122645.0
1982,122655.0
1983,122657.0
1984,122672.0
1985,122681.0
1986,122689.0
1987,122694.0
1988,122698.0
1989,122707.0
1990,122727.0
1991,122757.0
1992,122773.0
1993,122774.0
1994,122787.0
1995,122794.0
1996,122815.0
1997,122828.0
1998,122855.0
1999,122859.0
2000,122861.0
2001,122916.0
2002,122917.0
2003,122923.0
2004,122924.0
2005,122931.0
2006,122934.0
2007,122978.0
2008,122986.0
2009,122990.0
2010,123008.0
2011,123014.0
2012,123021.0
2013,123023.0
2014,123029.0
2015,123031.0
2016,123047.0
2017,123069.0
2018,123075.0
2019,123084.0
2020,123090.0
2021,123112.0
2022,123130.0
2023,123143.0
2024,123148.0
2025,123176.0
2026,123178.0
2027,123183.0
2028,123186.0
2029,123190.0
2030,123231.0
2031,123270.0
2032,123272.0
2033,123273.0
2034,123279.0
2035,123281.0
2036,123290.0
2037,123291.0
2038,123298.0
2039,123315.0
2040,123372.0
2041,123379.0
2042,123399.0
2043,123412.0
2044,123418.0
2045,123427.0
2046,123431.0
2047,123445.0
2048,123452.0
2049,123468.0
2050,123470.0
2051,123482.0
2052,123498.0
2053,123507.0
2054,123535.0
2055,123552.0
2056,123553.0
2057,123565.0
2058,123566.0
2059,123571.0
2060,123609.0
2061,123610.0
2062,123618.0
2063,123620.0
2064,123645.0
2065,123649.0
2066,123660.0
2067,123662.0
2068,123672.0
2069,123679.0
2070,123680.0
2071,123696.0
2072,123703.0
2073,123710.0
2074,123715.0
2075,123719.0
2076,123764.0
2077,123769.0
2078,123771.0
2079,123786.0
2080,123792.0
2081,123796.0
2082,123801.0
2083,123815.0
2084,123820.0
2085,123828.0
2086,123834.0
2087,123841.0
2088,123847.0
2089,123861.0
2090,123869.0
2091,123875.0
2092,123892.0
2093,123907.0
2094,123923.0
2095,123933.0
2096,123938.0
2097,123939.0
2098,123955.0
2099,123956.0
2100,123973.0
2101,123978.0
2102,123983.0
2103,123997.0
2104,123998.0
2105,124011.0
2106,124014.0
2107,124019.0
2108,124024.0
2109,124036.0
2110,124041.0
2111,124052.0
2112,124054.0
2113,124063.0
2114,124084.0
2115,124094.0
2116,124120.0
2117,124124.0
2118,124130.0
2119,124142.0
2120,124162.0
2121,124166.0
2122,124179.0
2123,124205.0
2124,124208.0
2125,124211.0
2126,124226.0
2127,124227.0
2128,124232.0
2129,124234.0
2130,124235.0
2131,124246.0
2132,124286.0
2133,124313.0
2134,124323.0
2135,124328.0
2136,124331.0
2137,124340.0
2138,124349.0
2139,124351.0
2140,124387.0
2141,124394.0
2142,124446.0
2143,124452.0
2144,124461.0
2145,124484.0
2146,124500.0
2147,124504.0
2148,124508.0
2149,124511.0
2150,124548.0
2151,124557.0
2152,124560.0
2153,124567.0
2154,124570.0
2155,124574.0
2156,124603.0
2157,124624.0
2158,124642.0
2159,124652.0
2160,124663.0
2161,124680.0
2162,124691.0
2163,124713.0
2164,124716.0
2165,124717.0
2166,124721.0
2167,124740.0
2168,124743.0
2169,124753.0
2170,124755.0
2171,124763.0
2172,124766.0
2173,124768.0
2174,124773.0
2175,124776.0
2176,124780.0
2177,124830.0
2178,124846.0
2179,124853.0
2180,124857.0
2181,124897.0
2182,124902.0
2183,124930.0
2184,124942.0
2185,124957.0
2186,124959.0
2187,124961.0
2188,124962.0
2189,124975.0
2190,124982.0
2191,124998.0
2192,125010.0
2193,125014.0
2194,125039.0
2195,125067.0
2196,125121.0
2197,125130.0
2198,125135.0
2199,125147.0
2200,125172.0
2201,125188.0
2202,125191.0
2203,125204.0
2204,125209.0
2205,125219.0
2206,125233.0
2207,125242.0
2208,125275.0
2209,125278.0
2210,125280.0
2211,125283.0
2212,125357.0
2213,125372.0
2214,125383.0
2215,125385.0
2216,125395.0
2217,125415.0
2218,125449.0
2219,125452.0
2220,125456.0
2221,125467.0
2222,125485.0
2223,125489.0
2224,125501.0
2225,125509.0
2226,125520.0
2227,125532.0
2228,125544.0
2229,125555.0
2230,125570.0
2231,125579.0
2232,125597.0
2233,125598.0
2234,125603.0
2235,125610.0
2236,125615.0
2237,125616.0
2238,125619.0
2239,125623.0
2240,125631.0
2241,125640.0
2242,125651.0
2243,125652.0
2244,125653.0
2245,125658.0
2246,125667.0
2247,125690.0
2248,125712.0
2249,125740.0
2250,125770.0
2251,125777.0
2252,125791.0
2253,125807.0
2254,125816.0
2255,125832.0
2256,125834.0
2257,125844.0
2258,125867.0
2259,125881.0
2260,125901.0
2261,125905.0
2262,125910.0
2263,125927.0
2264,125958.0
2265,125967.0
2266,125969.0
2267,125979.0
2268,125982.0
2269,125987.0
2270,125991.0
2271,125994.0
2272,126023.0
2273,126031.0
2274,126034.0
2275,126036.0
2276,126076.0
2277,126086.0
2278,126091.0
2279,126113.0
2280,126116.0
2281,126142.0
2282,126166.0
2283,126183.0
2284,126228.0
2285,126250.0
2286,126258.0
2287,126272.0
2288,126309.0
2289,126321.0
2290,126328.0
2291,126352.0
2292,126357.0
2293,126372.0
2294,126383.0
2295,126396.0
2296,126399.0
2297,126413.0
2298,126427.0
2299,126436.0
2300,126455.0
2301,126485.0
2302,126497.0
2303,126500.0
2304,126519.0
2305,126524.0
2306,126527.0
2307,126531.0
2308,126532.0
2309,126548.0
2310,126556.0
2311,126562.0
2312,126568.0
2313,126577.0
2314,126588.0
2315,126600.0
2316,126610.0
2317,126633.0
2318,126640.0
2319,126641.0
2320,126642.0
2321,126644.0
2322,126652.0
2323,126654.0
2324,126666.0
2325,126673.0
2326,126680.0
2327,126683.0
2328,126693.0
2329,126695.0
2330,126700.0
2331,126701.0
2332,126741.0
2333,126742.0
2334,126760.0
2335,126764.0
2336,126776.0
2337,126823.0
2338,126827.0
2339,126839.0
2340,126840.0
2341,126853.0
2342,126874.0
2343,126893.0
2344,126903.0
2345,126915.0
2346,126922.0
2347,126923.0
2348,126925.0
2349,126931.0
2350,126934.0
2351,126943.0
2352,126951.0
2353,126959.0
2354,126983.0
2355,126998.0
2356,127006.0
2357,127019.0
2358,127025.0
2359,127036.0
2360,127041.0
2361,127042.0
2362,127045.0
2363,127048.0
2364,127059.0
2365,127060.0
2366,127117.0
2367,127121.0
2368,127123.0
2369,127139.0
2370,127164.0
2371,127166.0
2372,127198.0
2373,127199.0
2374,127205.0
2375,127208.0
2376,127209.0
2377,127211.0
2378,127214.0
2379,127218.0
2380,127232.0
2381,127235.0
2382,127238.0
2383,127254.0
2384,127274.0
2385,127289.0
2386,127293.0
2387,127319.0
2388,127327.0
2389,127329.0
2390,127337.0
2391,127347.0
2392,127353.0
2393,127374.0
2394,127395.0
2395,127397.0
2396,127403.0
2397,127420.0
2398,127424.0
2399,127482.0
2400,127486.0
2401,127493.0
2402,127505.0
2403,127542.0
2404,127551.0
2405,127563.0
2406,127585.0
2407,127586.0
2408,127596.0
2409,127605.0
2410,127608.0
2411,127612.0
2412,127615.0
2413,127616.0
2414,127631.0
2415,127634.0
2416,127645.0
2417,127653.0
2418,127654.0
2419,127658.0
2420,127685.0
2421,127690.0
2422,127691.0
2423,127710.0
2424,127732.0
2425,127742.0
2426,127752.0
2427,127762.0
2428,127764.0
2429,127768.0
2430,127769.0
2431,127807.0
2432,127850.0
2433,127851.0
2434,127859.0
2435,127862.0
2436,127868.0
2437,127884.0
2438,127897.0
2439,127925.0
2440,127930.0
2441,127943.0
2442,127952.0
2443,127964.0
2444,127968.0
2445,127974.0
2446,127980.0
2447,127984.0
2448,127987.0
2449,127988.0
2450,127998.0
2451,128027.0
2452,128035.0
2453,128038.0
2454,128040.0
2455,128043.0
2456,128079.0
2457,128085.0
2458,128088.0
2459,128097.0
2460,128114.0
2461,128115.0
2462,128119.0
2463,128131.0
2464,128149.0
2465,128168.0
2466,128209.0
2467,128211.0
2468,128225.0
2469,128244.0
2470,128252.0
2471,128255.0
2472,128261.0
2473,128262.0
2474,128275.0
2475,128276.0
2476,128291.0
2477,128303.0
2478,128312.0
2479,128313.0
2480,128325.0
2481,128329.0
2482,128360.0
2483,128371.0
2484,128381.0
2485,128385.0
2486,128393.0
2487,128406.0
2488,128440.0
2489,128462.0
2490,128479.0
2491,128488.0
2492,128498.0
2493,128499.0
2494,128504.0
2495,128511.0
2496,128527.0
2497,128550.0
2498,128553.0
2499,128566.0
2500,128567.0
2501,128586.0
2502,128612.0
2503,128613.0
2504,128617.0
2505,128627.0
2506,128638.0
2507,128643.0
2508,128657.0
2509,128681.0
2510,128690.0
2511,128692.0
2512,128694.0
2513,128716.0
2514,128734.0
2515,128736.0
2516,128755.0
2517,128756.0
2518,128758.0
2519,128765.0
2520,128795.0
2521,128796.0
2522,128797.0
2523,128808.0
2524,128809.0
2525,128814.0
2526,128827.0
2527,128837.0
2528,128838.0
2529,128841.0
2530,128847.0
2531,128849.0
2532,128857.0
2533,128888.0
2534,128891.0
2535,128899.0
2536,128925.0
2537,128934.0
2538,128943.0
2539,128946.0
2540,128948.0
2541,128950.0
2542,128961.0
2543,128977.0
2544,128991.0
2545,129001.0
2546,129004.0
2547,129006.0
2548,129019.0
2549,129026.0
2550,129032.0
2551,129046.0
2552,129052.0
2553,129066.0
2554,129077.0
2555,129107.0
2556,129109.0
2557,129144.0
2558,129163.0
2559,129165.0
2560,129176.0
2561,129210.0
2562,129212.0
2563,129216.0
2564,129218.0
2565,129239.0
2566,129247.0
2567,129268.0
2568,129270.0
2569,129275.0
2570,129276.0
2571,129290.0
2572,129293.0
2573,129301.0
2574,129306.0
2575,129325.0
2576,129337.0
2577,129339.0
2578,129346.0
2579,129354.0
2580,129360.0
2581,129370.0
2582,129410.0
2583,129411.0
2584,129426.0
2585,129433.0
2586,129445.0
2587,129476.0
2588,129480.0
2589,129488.0
2590,129500.0
2591,129514.0
2592,129528.0
2593,129555.0
2594,129567.0
2595,129570.0
2596,129574.0
2597,129593.0
2598,129601.0
2599,129603.0
2600,129607.0
2601,129637.0
2602,129665.0
2603,129668.0
2604,129691.0
2605,129697.0
2606,129712.0
2607,129717.0
2608,129722.0
2609,129725.0
2610,129741.0
2611,129766.0
2612,129770.0
2613,129776.0
2614,129789.0
2615,129792.0
2616,129793.0
2617,129800.0
2618,129806.0
2619,129807.0
2620,129817.0
2621,129821.0
2622,129846.0
2623,129847.0
2624,129858.0
2625,129869.0
2626,129883.0
2627,129890.0
2628,129916.0
2629,129932.0
2630,129957.0
2631,129971.0
2632,129972.0
2633,130012.0
2634,130013.0
2635,130023.0
2636,130052.0
2637,130054.0
2638,130064.0
2639,130093.0
2640,130095.0
2641,130118.0
2642,130127.0
2643,130149.0
2644,130151.0
2645,130153.0
2646,130192.0
2647,130213.0
2648,130225.0
2649,130237.0
2650,130268.0
2651,130275.0
2652,130304.0
2653,130309.0
2654,130310.0
2655,130321.0
2656,130326.0
2657,130342.0
2658,130349.0
2659,130356.0
2660,130383.0
2661,130392.0
2662,130399.0
2663,130401.0
2664,130415.0
2665,130416.0
2666,130421.0
2667,130464.0
2668,130487.0
2669,130520.0
2670,130560.0
2671,130611.0
2672,130613.0
2673,130694.0
2674,130745.0
2675,130751.0
2676,130756.0
2677,130767.0
2678,130778.0
2679,130780.0
2680,130797.0
2681,130811.0
2682,130812.0
2683,130821.0
2684,130830.0
2685,130835.0
2686,130837.0
2687,130866.0
2688,130875.0
2689,130881.0
2690,130891.0
2691,130892.0
2692,130912.0
2693,130938.0
2694,130939.0
2695,130970.0
2696,130975.0
2697,131016.0
2698,131047.0
2699,131048.0
2700,131049.0
2701,131070.0
2702,131071.0
2703,131077.0
2704,131080.0
2705,131103.0
2706,131108.0
2707,131110.0
2708,131116.0
2709,131119.0
2710,131124.0
2711,131173.0
2712,131185.0
2713,131190.0
2714,131196.0
2715,131198.0
2716,131212.0
2717,131218.0
2718,131222.0
2719,131240.0
2720,131248.0
2721,131254.0
2722,131256.0
2723,131258.0
2724,131276.0
2725,131287.0
2726,131313.0
2727,131315.0
2728,131339.0
2729,131341.0
2730,131346.0
2731,131348.0
2732,131349.0
2733,131359.0
2734,131363.0
2735,131381.0
2736,131387.0
2737,131399.0
2738,131419.0
2739,131441.0
2740,131444.0
2741,131446.0
2742,131451.0
2743,131460.0
2744,131521.0
2745,131537.0
2746,131542.0
2747,131551.0
2748,131553.0
2749,131589.0
2750,131592.0
2751,131596.0
2752,131600.0
2753,131605.0
2754,131624.0
2755,131627.0
2756,131692.0
2757,131693.0
2758,131695.0
2759,131727.0
2760,131731.0
2761,131749.0
2762,131751.0
2763,131760.0
2764,131763.0
2765,131773.0
2766,131792.0
2767,131794.0
2768,131816.0
2769,131818.0
2770,131859.0
2771,131883.0
2772,131893.0
2773,131915.0
2774,131935.0
2775,131943.0
2776,131944.0
2777,131953.0
2778,131956.0
2779,131971.0
2780,131992.0
2781,131993.0
2782,131995.0
2783,132025.0
2784,132055.0
2785,132056.0
2786,132072.0
2787,132080.0
2788,132083.0
2789,132094.0
2790,132104.0
2791,132112.0
2792,132129.0
2793,132136.0
2794,132137.0
2795,132224.0
2796,132265.0
2797,132297.0
2798,132307.0
2799,132316.0
2800,132318.0
2801,132380.0
2802,132386.0
2803,132397.0
2804,132402.0
2805,132406.0
2806,132408.0
2807,132424.0
2808,132426.0
2809,132433.0
2810,132435.0
2811,132439.0
2812,132445.0
2813,132450.0
2814,132451.0
2815,132461.0
2816,132471.0
2817,132476.0
2818,132477.0
2819,132486.0
2820,132494.0
2821,132502.0
2822,132511.0
2823,132526.0
2824,132543.0
2825,132547.0
2826,132558.0
2827,132600.0
2828,132644.0
2829,132660.0
2830,132662.0
2831,132665.0
2832,132669.0
2833,132670.0
2834,132683.0
2835,132690.0
2836,132695.0
2837,132699.0
2838,132700.0
2839,132708.0
2840,132728.0
2841,132741.0
2842,132744.0
2843,132749.0
2844,132751.0
2845,132755.0
2846,132777.0
2847,132784.0
2848,132791.0
2849,132795.0
2850,132804.0
2851,132806.0
2852,132816.0
2853,132817.0
2854,132823.0
2855,132824.0
2856,132849.0
2857,132850.0
2858,132854.0
2859,132886.0
2860,132892.0
2861,132900.0
2862,132924.0
2863,132930.0
2864,132944.0
2865,132945.0
2866,132966.0
2867,132988.0
2868,132999.0
2869,133002.0
2870,133028.0
2871,133034.0
2872,133037.0
2873,133048.0
2874,133058.0
2875,133060.0
2876,133068.0
2877,133070.0
2878,133072.0
2879,133082.0
2880,133097.0
2881,133098.0
2882,133134.0
2883,133148.0
2884,133153.0
2885,133165.0
2886,133173.0
2887,133192.0
2888,133193.0
2889,133214.0
2890,133215.0
2891,133238.0
2892,133269.0
2893,133327.0
2894,133350.0
2895,133356.0
2896,133377.0
2897,133414.0
2898,133428.0
2899,133429.0
2900,133431.0
2901,133467.0
2902,133473.0
2903,133475.0
2904,133478.0
2905,133481.0
2906,133506.0
2907,133507.0
2908,133522.0
2909,133533.0
2910,133558.0
2911,133590.0
2912,133619.0
2913,133623.0
2914,133625.0
2915,133644.0
2916,133652.0
2917,133687.0
2918,133703.0
2919,133720.0
2920,133726.0
2921,133729.0
2922,133746.0
2923,133747.0
2924,133748.0
2925,133752.0
2926,133755.0
2927,133764.0
2928,133768.0
2929,133769.0
2930,133772.0
2931,133805.0
2932,133807.0
2933,133808.0
2934,133831.0
2935,133834.0
2936,133847.0
2937,133854.0
2938,133857.0
2939,133866.0
2940,133900.0
2941,133902.0
2942,133903.0
2943,133912.0
2944,133918.0
2945,133921.0
2946,133924.0
2947,133950.0
2948,133952.0
2949,133980.0
2950,133981.0
2951,133987.0
2952,133996.0
2953,134000.0
2954,134003.0
2955,134009.0
2956,134013.0
2957,134014.0
2958,134018.0
2959,134058.0
2960,134075.0
2961,134093.0
2962,134107.0
2963,134110.0
2964,134126.0
2965,134134.0
2966,134154.0
2967,134180.0
2968,134182.0
2969,134195.0
2970,134205.0
2971,134208.0
2972,134219.0
2973,134227.0
2974,134264.0
2975,134267.0
2976,134283.0
2977,134284.0
2978,134289.0
2979,134301.0
2980,134303.0
2981,134314.0
2982,134326.0
2983,134352.0
2984,134354.0
2985,134357.0
2986,134364.0
2987,134391.0
2988,134397.0
2989,134402.0
2990,134414.0
2991,134418.0
2992,134491.0
2993,134497.0
2994,134502.0
2995,134509.0
2996,134513.0
2997,134518.0
2998,134524.0
2999,134554.0
3000,134568.0
3001,134576.0
3002,134592.0
3003,134610.0
3004,134613.0
3005,134621.0
3006,134638.0
3007,134651.0
3008,134669.0
3009,134677.0
3010,134684.0
3011,134687.0
3012,134707.0
3013,134708.0
3014,134710.0
3015,134717.0
3016,134740.0
3017,134749.0
3018,134775.0
3019,134781.0
3020,134785.0
3021,134787.0
3022,134795.0
3023,134797.0
3024,134822.0
3025,134832.0
3026,134844.0
3027,134848.0
3028,134853.0
3029,134877.0
3030,134881.0
3031,134891.0
3032,134900.0
3033,134920.0
3034,134939.0
3035,134953.0
3036,134954.0
3037,134956.0
3038,134962.0
3039,134973.0
3040,134994.0
3041,135024.0
3042,135026.0
3043,135048.0
3044,135061.0
3045,135092.0
3046,135100.0
3047,135103.0
3048,135104.0
3049,135130.0
3050,135140.0
3051,135161.0
3052,135172.0
3053,135177.0
3054,135180.0
3055,135197.0
3056,135198.0
3057,135199.0
3058,135223.0
3059,135225.0
3060,135249.0
3061,135278.0
3062,135296.0
3063,135312.0
3064,135326.0
3065,135330.0
3066,135332.0
3067,135355.0
3068,135373.0
3069,135379.0
3070,135386.0
3071,135398.0
3072,135403.0
3073,135405.0
